sample_id,source_digit,target_label,label,handedness,image_path,split
5_IMG_5127,5,other_digit,3,Right,Sign-Language-Digits-Dataset\Dataset\5\IMG_5127.JPG,train
5_IMG_5137,5,other_digit,3,Right,Sign-Language-Digits-Dataset\Dataset\5\IMG_5137.JPG,train
5_IMG_5147,5,other_digit,3,Right,Sign-Language-Digits-Dataset\Dataset\5\IMG_5147.JPG,train
5_IMG_5168,5,other_digit,3,Right,Sign-Language-Digits-Dataset\Dataset\5\IMG_5168.JPG,train
5_IMG_5178,5,other_digit,3,Right,Sign-Language-Digits-Dataset\Dataset\5\IMG_5178.JPG,train
5_IMG_5188,5,other_digit,3,Right,Sign-Language-Digits-Dataset\Dataset\5\IMG_5188.JPG,train
5_IMG_5198,5,other_digit,3,Right,Sign-Language-Digits-Dataset\Dataset\5\IMG_5198.JPG,train
5_IMG_5208,5,other_digit,3,Right,Sign-Language-Digits-Dataset\Dataset\5\IMG_5208.JPG,train
5_IMG_5218,5,other_digit,3,Right,Sign-Language-Digits-Dataset\Dataset\5\IMG_5218.JPG,train
5_IMG_5228,5,other_digit,3,Right,Sign-Language-Digits-Dataset\Dataset\5\IMG_5228.JPG,train
5_IMG_5239,5,other_digit,3,Right,Sign-Language-Digits-Dataset\Dataset\5\IMG_5239.JPG,train
5_IMG_5290,5,other_digit,3,Right,Sign-Language-Digits-Dataset\Dataset\5\IMG_5290.JPG,train
5_IMG_5302,5,other_digit,3,Right,Sign-Language-Digits-Dataset\Dataset\5\IMG_5302.JPG,train
5_IMG_5313,5,other_digit,3,Right,Sign-Language-Digits-Dataset\Dataset\5\IMG_5313.JPG,train
5_IMG_5323,5,other_digit,3,Right,Sign-Language-Digits-Dataset\Dataset\5\IMG_5323.JPG,train
5_IMG_5334,5,other_digit,3,Right,Sign-Language-Digits-Dataset\Dataset\5\IMG_5334.JPG,train
5_IMG_5345,5,other_digit,3,Right,Sign-Language-Digits-Dataset\Dataset\5\IMG_5345.JPG,train
5_IMG_5355,5,other_digit,3,Right,Sign-Language-Digits-Dataset\Dataset\5\IMG_5355.JPG,train
5_IMG_5365,5,other_digit,3,Right,Sign-Language-Digits-Dataset\Dataset\5\IMG_5365.JPG,train
5_IMG_5375,5,other_digit,3,Right,Sign-Language-Digits-Dataset\Dataset\5\IMG_5375.JPG,train
5_IMG_5385,5,other_digit,3,Right,Sign-Language-Digits-Dataset\Dataset\5\IMG_5385.JPG,train
5_IMG_5395,5,other_digit,3,Right,Sign-Language-Digits-Dataset\Dataset\5\IMG_5395.JPG,train
5_IMG_5405,5,other_digit,3,Right,Sign-Language-Digits-Dataset\Dataset\5\IMG_5405.JPG,train
5_IMG_5417,5,other_digit,3,Right,Sign-Language-Digits-Dataset\Dataset\5\IMG_5417.JPG,train
5_IMG_5451,5,other_digit,3,Right,Sign-Language-Digits-Dataset\Dataset\5\IMG_5451.JPG,train
5_IMG_5461,5,other_digit,3,Right,Sign-Language-Digits-Dataset\Dataset\5\IMG_5461.JPG,train
5_IMG_5471,5,other_digit,3,Right,Sign-Language-Digits-Dataset\Dataset\5\IMG_5471.JPG,train
5_IMG_5481,5,other_digit,3,Right,Sign-Language-Digits-Dataset\Dataset\5\IMG_5481.JPG,train
5_IMG_5502,5,other_digit,3,Right,Sign-Language-Digits-Dataset\Dataset\5\IMG_5502.JPG,train
5_IMG_5512,5,other_digit,3,Right,Sign-Language-Digits-Dataset\Dataset\5\IMG_5512.JPG,train
5_IMG_5522,5,other_digit,3,Right,Sign-Language-Digits-Dataset\Dataset\5\IMG_5522.JPG,train
5_IMG_5542,5,other_digit,3,Right,Sign-Language-Digits-Dataset\Dataset\5\IMG_5542.JPG,train
5_IMG_5557,5,other_digit,3,Right,Sign-Language-Digits-Dataset\Dataset\5\IMG_5557.JPG,train
5_IMG_5577,5,other_digit,3,Right,Sign-Language-Digits-Dataset\Dataset\5\IMG_5577.JPG,train
5_IMG_5597,5,other_digit,3,Right,Sign-Language-Digits-Dataset\Dataset\5\IMG_5597.JPG,train
5_IMG_5620,5,other_digit,3,Right,Sign-Language-Digits-Dataset\Dataset\5\IMG_5620.JPG,train
5_IMG_5630,5,other_digit,3,Right,Sign-Language-Digits-Dataset\Dataset\5\IMG_5630.JPG,train
5_IMG_5640,5,other_digit,3,Right,Sign-Language-Digits-Dataset\Dataset\5\IMG_5640.JPG,train
5_IMG_5650,5,other_digit,3,Right,Sign-Language-Digits-Dataset\Dataset\5\IMG_5650.JPG,train
5_IMG_5660,5,other_digit,3,Right,Sign-Language-Digits-Dataset\Dataset\5\IMG_5660.JPG,train
5_IMG_5670,5,other_digit,3,Right,Sign-Language-Digits-Dataset\Dataset\5\IMG_5670.JPG,train
5_IMG_5680,5,other_digit,3,Right,Sign-Language-Digits-Dataset\Dataset\5\IMG_5680.JPG,train
5_IMG_5690,5,other_digit,3,Right,Sign-Language-Digits-Dataset\Dataset\5\IMG_5690.JPG,train
5_IMG_5700,5,other_digit,3,Right,Sign-Language-Digits-Dataset\Dataset\5\IMG_5700.JPG,train
5_IMG_5721,5,other_digit,3,Right,Sign-Language-Digits-Dataset\Dataset\5\IMG_5721.JPG,train
5_IMG_5741,5,other_digit,3,Right,Sign-Language-Digits-Dataset\Dataset\5\IMG_5741.JPG,train
5_IMG_5751,5,other_digit,3,Right,Sign-Language-Digits-Dataset\Dataset\5\IMG_5751.JPG,train
5_IMG_5761,5,other_digit,3,Right,Sign-Language-Digits-Dataset\Dataset\5\IMG_5761.JPG,train
5_IMG_5771,5,other_digit,3,Right,Sign-Language-Digits-Dataset\Dataset\5\IMG_5771.JPG,train
5_IMG_5781,5,other_digit,3,Right,Sign-Language-Digits-Dataset\Dataset\5\IMG_5781.JPG,train
5_IMG_5791,5,other_digit,3,Right,Sign-Language-Digits-Dataset\Dataset\5\IMG_5791.JPG,train
5_IMG_5801,5,other_digit,3,Right,Sign-Language-Digits-Dataset\Dataset\5\IMG_5801.JPG,train
5_IMG_5811,5,other_digit,3,Right,Sign-Language-Digits-Dataset\Dataset\5\IMG_5811.JPG,train
5_IMG_5821,5,other_digit,3,Right,Sign-Language-Digits-Dataset\Dataset\5\IMG_5821.JPG,train
5_IMG_5852,5,other_digit,3,Right,Sign-Language-Digits-Dataset\Dataset\5\IMG_5852.JPG,train
5_IMG_5862,5,other_digit,3,Right,Sign-Language-Digits-Dataset\Dataset\5\IMG_5862.JPG,train
5_IMG_5872,5,other_digit,3,Right,Sign-Language-Digits-Dataset\Dataset\5\IMG_5872.JPG,train
5_IMG_5882,5,other_digit,3,Right,Sign-Language-Digits-Dataset\Dataset\5\IMG_5882.JPG,train
5_IMG_5892,5,other_digit,3,Right,Sign-Language-Digits-Dataset\Dataset\5\IMG_5892.JPG,train
5_IMG_5902,5,other_digit,3,Right,Sign-Language-Digits-Dataset\Dataset\5\IMG_5902.JPG,train
5_IMG_5923,5,other_digit,3,Right,Sign-Language-Digits-Dataset\Dataset\5\IMG_5923.JPG,train
5_IMG_5945,5,other_digit,3,Right,Sign-Language-Digits-Dataset\Dataset\5\IMG_5945.JPG,train
5_IMG_5955,5,other_digit,3,Right,Sign-Language-Digits-Dataset\Dataset\5\IMG_5955.JPG,train
5_IMG_5965,5,other_digit,3,Right,Sign-Language-Digits-Dataset\Dataset\5\IMG_5965.JPG,train
5_IMG_5986,5,other_digit,3,Right,Sign-Language-Digits-Dataset\Dataset\5\IMG_5986.JPG,train
5_IMG_5996,5,other_digit,3,Right,Sign-Language-Digits-Dataset\Dataset\5\IMG_5996.JPG,train
6_IMG_1134,6,other_digit,3,Right,Sign-Language-Digits-Dataset\Dataset\6\IMG_1134.JPG,train
6_IMG_1164,6,other_digit,3,Right,Sign-Language-Digits-Dataset\Dataset\6\IMG_1164.JPG,train
6_IMG_1175,6,other_digit,3,Right,Sign-Language-Digits-Dataset\Dataset\6\IMG_1175.JPG,train
6_IMG_1185,6,other_digit,3,Right,Sign-Language-Digits-Dataset\Dataset\6\IMG_1185.JPG,train
6_IMG_1205,6,other_digit,3,Right,Sign-Language-Digits-Dataset\Dataset\6\IMG_1205.JPG,train
6_IMG_1235,6,other_digit,3,Right,Sign-Language-Digits-Dataset\Dataset\6\IMG_1235.JPG,train
6_IMG_1245,6,other_digit,3,Right,Sign-Language-Digits-Dataset\Dataset\6\IMG_1245.JPG,train
6_IMG_1266,6,other_digit,3,Right,Sign-Language-Digits-Dataset\Dataset\6\IMG_1266.JPG,train
6_IMG_4045,6,other_digit,3,Right,Sign-Language-Digits-Dataset\Dataset\6\IMG_4045.JPG,train
6_IMG_4065,6,other_digit,3,Right,Sign-Language-Digits-Dataset\Dataset\6\IMG_4065.JPG,train
6_IMG_4085,6,other_digit,3,Right,Sign-Language-Digits-Dataset\Dataset\6\IMG_4085.JPG,train
6_IMG_4105,6,other_digit,3,Right,Sign-Language-Digits-Dataset\Dataset\6\IMG_4105.JPG,train
6_IMG_4165,6,other_digit,3,Right,Sign-Language-Digits-Dataset\Dataset\6\IMG_4165.JPG,train
6_IMG_4187,6,other_digit,3,Right,Sign-Language-Digits-Dataset\Dataset\6\IMG_4187.JPG,train
6_IMG_4199,6,other_digit,3,Right,Sign-Language-Digits-Dataset\Dataset\6\IMG_4199.JPG,train
6_IMG_4209,6,other_digit,3,Right,Sign-Language-Digits-Dataset\Dataset\6\IMG_4209.JPG,train
6_IMG_4219,6,other_digit,3,Right,Sign-Language-Digits-Dataset\Dataset\6\IMG_4219.JPG,train
6_IMG_4239,6,other_digit,3,Right,Sign-Language-Digits-Dataset\Dataset\6\IMG_4239.JPG,train
6_IMG_4250,6,other_digit,3,Right,Sign-Language-Digits-Dataset\Dataset\6\IMG_4250.JPG,train
6_IMG_4272,6,other_digit,3,Right,Sign-Language-Digits-Dataset\Dataset\6\IMG_4272.JPG,train
6_IMG_4282,6,other_digit,3,Right,Sign-Language-Digits-Dataset\Dataset\6\IMG_4282.JPG,train
6_IMG_4302,6,other_digit,3,Right,Sign-Language-Digits-Dataset\Dataset\6\IMG_4302.JPG,train
6_IMG_4323,6,other_digit,3,Right,Sign-Language-Digits-Dataset\Dataset\6\IMG_4323.JPG,train
6_IMG_4334,6,other_digit,3,Right,Sign-Language-Digits-Dataset\Dataset\6\IMG_4334.JPG,train
6_IMG_4344,6,other_digit,3,Right,Sign-Language-Digits-Dataset\Dataset\6\IMG_4344.JPG,train
6_IMG_4354,6,other_digit,3,Right,Sign-Language-Digits-Dataset\Dataset\6\IMG_4354.JPG,train
6_IMG_4387,6,other_digit,3,Right,Sign-Language-Digits-Dataset\Dataset\6\IMG_4387.JPG,train
6_IMG_4419,6,other_digit,3,Right,Sign-Language-Digits-Dataset\Dataset\6\IMG_4419.JPG,train
6_IMG_4430,6,other_digit,3,Right,Sign-Language-Digits-Dataset\Dataset\6\IMG_4430.JPG,train
6_IMG_4442,6,other_digit,3,Right,Sign-Language-Digits-Dataset\Dataset\6\IMG_4442.JPG,train
6_IMG_4452,6,other_digit,3,Right,Sign-Language-Digits-Dataset\Dataset\6\IMG_4452.JPG,train
6_IMG_4472,6,other_digit,3,Right,Sign-Language-Digits-Dataset\Dataset\6\IMG_4472.JPG,train
6_IMG_4512,6,other_digit,3,Right,Sign-Language-Digits-Dataset\Dataset\6\IMG_4512.JPG,train
6_IMG_4539,6,other_digit,3,Right,Sign-Language-Digits-Dataset\Dataset\6\IMG_4539.JPG,train
6_IMG_4590,6,other_digit,3,Right,Sign-Language-Digits-Dataset\Dataset\6\IMG_4590.JPG,train
6_IMG_4650,6,other_digit,3,Right,Sign-Language-Digits-Dataset\Dataset\6\IMG_4650.JPG,train
6_IMG_4690,6,other_digit,3,Right,Sign-Language-Digits-Dataset\Dataset\6\IMG_4690.JPG,train
6_IMG_4700,6,other_digit,3,Right,Sign-Language-Digits-Dataset\Dataset\6\IMG_4700.JPG,train
6_IMG_4711,6,other_digit,3,Right,Sign-Language-Digits-Dataset\Dataset\6\IMG_4711.JPG,train
6_IMG_4721,6,other_digit,3,Right,Sign-Language-Digits-Dataset\Dataset\6\IMG_4721.JPG,train
6_IMG_4761,6,other_digit,3,Right,Sign-Language-Digits-Dataset\Dataset\6\IMG_4761.JPG,train
6_IMG_4782,6,other_digit,3,Right,Sign-Language-Digits-Dataset\Dataset\6\IMG_4782.JPG,train
6_IMG_4792,6,other_digit,3,Right,Sign-Language-Digits-Dataset\Dataset\6\IMG_4792.JPG,train
6_IMG_4802,6,other_digit,3,Right,Sign-Language-Digits-Dataset\Dataset\6\IMG_4802.JPG,train
6_IMG_4822,6,other_digit,3,Right,Sign-Language-Digits-Dataset\Dataset\6\IMG_4822.JPG,train
6_IMG_4832,6,other_digit,3,Right,Sign-Language-Digits-Dataset\Dataset\6\IMG_4832.JPG,train
6_IMG_4842,6,other_digit,3,Right,Sign-Language-Digits-Dataset\Dataset\6\IMG_4842.JPG,train
6_IMG_4902,6,other_digit,3,Right,Sign-Language-Digits-Dataset\Dataset\6\IMG_4902.JPG,train
6_IMG_4912,6,other_digit,3,Right,Sign-Language-Digits-Dataset\Dataset\6\IMG_4912.JPG,train
6_IMG_4942,6,other_digit,3,Right,Sign-Language-Digits-Dataset\Dataset\6\IMG_4942.JPG,train
6_IMG_4992,6,other_digit,3,Right,Sign-Language-Digits-Dataset\Dataset\6\IMG_4992.JPG,train
6_IMG_5003,6,other_digit,3,Right,Sign-Language-Digits-Dataset\Dataset\6\IMG_5003.JPG,train
6_IMG_5013,6,other_digit,3,Right,Sign-Language-Digits-Dataset\Dataset\6\IMG_5013.JPG,train
6_IMG_5023,6,other_digit,3,Right,Sign-Language-Digits-Dataset\Dataset\6\IMG_5023.JPG,train
6_IMG_5037,6,other_digit,3,Right,Sign-Language-Digits-Dataset\Dataset\6\IMG_5037.JPG,train
6_IMG_5049,6,other_digit,3,Right,Sign-Language-Digits-Dataset\Dataset\6\IMG_5049.JPG,train
6_IMG_5059,6,other_digit,3,Right,Sign-Language-Digits-Dataset\Dataset\6\IMG_5059.JPG,train
6_IMG_5081,6,other_digit,3,Right,Sign-Language-Digits-Dataset\Dataset\6\IMG_5081.JPG,train
6_IMG_5097,6,other_digit,3,Right,Sign-Language-Digits-Dataset\Dataset\6\IMG_5097.JPG,train
6_IMG_5117,6,other_digit,3,Right,Sign-Language-Digits-Dataset\Dataset\6\IMG_5117.JPG,train
6_IMG_5128,6,other_digit,3,Right,Sign-Language-Digits-Dataset\Dataset\6\IMG_5128.JPG,train
6_IMG_5138,6,other_digit,3,Right,Sign-Language-Digits-Dataset\Dataset\6\IMG_5138.JPG,train
6_IMG_5148,6,other_digit,3,Right,Sign-Language-Digits-Dataset\Dataset\6\IMG_5148.JPG,train
6_IMG_5158,6,other_digit,3,Right,Sign-Language-Digits-Dataset\Dataset\6\IMG_5158.JPG,train
6_IMG_5199,6,other_digit,3,Right,Sign-Language-Digits-Dataset\Dataset\6\IMG_5199.JPG,train
6_IMG_5209,6,other_digit,3,Right,Sign-Language-Digits-Dataset\Dataset\6\IMG_5209.JPG,train
6_IMG_5251,6,other_digit,3,Right,Sign-Language-Digits-Dataset\Dataset\6\IMG_5251.JPG,train
6_IMG_5262,6,other_digit,3,Right,Sign-Language-Digits-Dataset\Dataset\6\IMG_5262.JPG,train
6_IMG_5272,6,other_digit,3,Right,Sign-Language-Digits-Dataset\Dataset\6\IMG_5272.JPG,train
6_IMG_5282,6,other_digit,3,Right,Sign-Language-Digits-Dataset\Dataset\6\IMG_5282.JPG,train
6_IMG_5303,6,other_digit,3,Right,Sign-Language-Digits-Dataset\Dataset\6\IMG_5303.JPG,train
6_IMG_5314,6,other_digit,3,Right,Sign-Language-Digits-Dataset\Dataset\6\IMG_5314.JPG,train
6_IMG_5324,6,other_digit,3,Right,Sign-Language-Digits-Dataset\Dataset\6\IMG_5324.JPG,train
6_IMG_5335,6,other_digit,3,Right,Sign-Language-Digits-Dataset\Dataset\6\IMG_5335.JPG,train
6_IMG_5346,6,other_digit,3,Right,Sign-Language-Digits-Dataset\Dataset\6\IMG_5346.JPG,train
6_IMG_5356,6,other_digit,3,Right,Sign-Language-Digits-Dataset\Dataset\6\IMG_5356.JPG,train
6_IMG_5366,6,other_digit,3,Left,Sign-Language-Digits-Dataset\Dataset\6\IMG_5366.JPG,train
6_IMG_5376,6,other_digit,3,Right,Sign-Language-Digits-Dataset\Dataset\6\IMG_5376.JPG,train
6_IMG_5396,6,other_digit,3,Right,Sign-Language-Digits-Dataset\Dataset\6\IMG_5396.JPG,train
6_IMG_5418,6,other_digit,3,Right,Sign-Language-Digits-Dataset\Dataset\6\IMG_5418.JPG,train
6_IMG_5428,6,other_digit,3,Right,Sign-Language-Digits-Dataset\Dataset\6\IMG_5428.JPG,train
6_IMG_5452,6,other_digit,3,Right,Sign-Language-Digits-Dataset\Dataset\6\IMG_5452.JPG,train
6_IMG_5462,6,other_digit,3,Right,Sign-Language-Digits-Dataset\Dataset\6\IMG_5462.JPG,train
6_IMG_5472,6,other_digit,3,Right,Sign-Language-Digits-Dataset\Dataset\6\IMG_5472.JPG,train
6_IMG_5482,6,other_digit,3,Right,Sign-Language-Digits-Dataset\Dataset\6\IMG_5482.JPG,train
6_IMG_5493,6,other_digit,3,Right,Sign-Language-Digits-Dataset\Dataset\6\IMG_5493.JPG,train
6_IMG_5503,6,other_digit,3,Right,Sign-Language-Digits-Dataset\Dataset\6\IMG_5503.JPG,train
6_IMG_5533,6,other_digit,3,Right,Sign-Language-Digits-Dataset\Dataset\6\IMG_5533.JPG,train
6_IMG_5558,6,other_digit,3,Right,Sign-Language-Digits-Dataset\Dataset\6\IMG_5558.JPG,train
6_IMG_5568,6,other_digit,3,Right,Sign-Language-Digits-Dataset\Dataset\6\IMG_5568.JPG,train
6_IMG_5578,6,other_digit,3,Right,Sign-Language-Digits-Dataset\Dataset\6\IMG_5578.JPG,train
6_IMG_5598,6,other_digit,3,Right,Sign-Language-Digits-Dataset\Dataset\6\IMG_5598.JPG,train
6_IMG_5651,6,other_digit,3,Right,Sign-Language-Digits-Dataset\Dataset\6\IMG_5651.JPG,train
6_IMG_5661,6,other_digit,3,Right,Sign-Language-Digits-Dataset\Dataset\6\IMG_5661.JPG,train
6_IMG_5671,6,other_digit,3,Right,Sign-Language-Digits-Dataset\Dataset\6\IMG_5671.JPG,train
6_IMG_5681,6,other_digit,3,Right,Sign-Language-Digits-Dataset\Dataset\6\IMG_5681.JPG,train
6_IMG_5701,6,other_digit,3,Right,Sign-Language-Digits-Dataset\Dataset\6\IMG_5701.JPG,train
6_IMG_5722,6,other_digit,3,Right,Sign-Language-Digits-Dataset\Dataset\6\IMG_5722.JPG,train
6_IMG_5732,6,other_digit,3,Right,Sign-Language-Digits-Dataset\Dataset\6\IMG_5732.JPG,train
6_IMG_5762,6,other_digit,3,Right,Sign-Language-Digits-Dataset\Dataset\6\IMG_5762.JPG,train
6_IMG_5782,6,other_digit,3,Right,Sign-Language-Digits-Dataset\Dataset\6\IMG_5782.JPG,train
6_IMG_5792,6,other_digit,3,Right,Sign-Language-Digits-Dataset\Dataset\6\IMG_5792.JPG,train
6_IMG_5802,6,other_digit,3,Right,Sign-Language-Digits-Dataset\Dataset\6\IMG_5802.JPG,train
6_IMG_5812,6,other_digit,3,Right,Sign-Language-Digits-Dataset\Dataset\6\IMG_5812.JPG,train
6_IMG_5832,6,other_digit,3,Right,Sign-Language-Digits-Dataset\Dataset\6\IMG_5832.JPG,train
6_IMG_5873,6,other_digit,3,Right,Sign-Language-Digits-Dataset\Dataset\6\IMG_5873.JPG,train
6_IMG_5893,6,other_digit,3,Right,Sign-Language-Digits-Dataset\Dataset\6\IMG_5893.JPG,train
6_IMG_5903,6,other_digit,3,Right,Sign-Language-Digits-Dataset\Dataset\6\IMG_5903.JPG,train
6_IMG_5914,6,other_digit,3,Right,Sign-Language-Digits-Dataset\Dataset\6\IMG_5914.JPG,train
6_IMG_5934,6,other_digit,3,Right,Sign-Language-Digits-Dataset\Dataset\6\IMG_5934.JPG,train
6_IMG_5946,6,other_digit,3,Right,Sign-Language-Digits-Dataset\Dataset\6\IMG_5946.JPG,train
6_IMG_5956,6,other_digit,3,Left,Sign-Language-Digits-Dataset\Dataset\6\IMG_5956.JPG,train
6_IMG_5966,6,other_digit,3,Right,Sign-Language-Digits-Dataset\Dataset\6\IMG_5966.JPG,train
6_IMG_5987,6,other_digit,3,Right,Sign-Language-Digits-Dataset\Dataset\6\IMG_5987.JPG,train
6_IMG_5997,6,other_digit,3,Right,Sign-Language-Digits-Dataset\Dataset\6\IMG_5997.JPG,train
7_IMG_1125,7,other_digit,3,Right,Sign-Language-Digits-Dataset\Dataset\7\IMG_1125.JPG,train
7_IMG_1145,7,other_digit,3,Right,Sign-Language-Digits-Dataset\Dataset\7\IMG_1145.JPG,train
7_IMG_1165,7,other_digit,3,Right,Sign-Language-Digits-Dataset\Dataset\7\IMG_1165.JPG,train
7_IMG_1176,7,other_digit,3,Right,Sign-Language-Digits-Dataset\Dataset\7\IMG_1176.JPG,train
7_IMG_1186,7,other_digit,3,Right,Sign-Language-Digits-Dataset\Dataset\7\IMG_1186.JPG,train
7_IMG_1206,7,other_digit,3,Right,Sign-Language-Digits-Dataset\Dataset\7\IMG_1206.JPG,train
7_IMG_1216,7,other_digit,3,Right,Sign-Language-Digits-Dataset\Dataset\7\IMG_1216.JPG,train
7_IMG_1236,7,other_digit,3,Right,Sign-Language-Digits-Dataset\Dataset\7\IMG_1236.JPG,train
7_IMG_1246,7,other_digit,3,Right,Sign-Language-Digits-Dataset\Dataset\7\IMG_1246.JPG,train
7_IMG_1309,7,other_digit,3,Right,Sign-Language-Digits-Dataset\Dataset\7\IMG_1309.JPG,train
7_IMG_1319,7,other_digit,3,Right,Sign-Language-Digits-Dataset\Dataset\7\IMG_1319.JPG,train
7_IMG_4056,7,other_digit,3,Right,Sign-Language-Digits-Dataset\Dataset\7\IMG_4056.JPG,train
7_IMG_4066,7,other_digit,3,Right,Sign-Language-Digits-Dataset\Dataset\7\IMG_4066.JPG,train
7_IMG_4076,7,other_digit,3,Right,Sign-Language-Digits-Dataset\Dataset\7\IMG_4076.JPG,train
7_IMG_4096,7,other_digit,3,Right,Sign-Language-Digits-Dataset\Dataset\7\IMG_4096.JPG,train
7_IMG_4106,7,other_digit,3,Right,Sign-Language-Digits-Dataset\Dataset\7\IMG_4106.JPG,train
7_IMG_4126,7,other_digit,3,Right,Sign-Language-Digits-Dataset\Dataset\7\IMG_4126.JPG,train
7_IMG_4166,7,other_digit,3,Right,Sign-Language-Digits-Dataset\Dataset\7\IMG_4166.JPG,train
7_IMG_4178,7,other_digit,3,Right,Sign-Language-Digits-Dataset\Dataset\7\IMG_4178.JPG,train
7_IMG_4188,7,other_digit,3,Right,Sign-Language-Digits-Dataset\Dataset\7\IMG_4188.JPG,train
7_IMG_4200,7,other_digit,3,Right,Sign-Language-Digits-Dataset\Dataset\7\IMG_4200.JPG,train
7_IMG_4230,7,other_digit,3,Right,Sign-Language-Digits-Dataset\Dataset\7\IMG_4230.JPG,train
7_IMG_4262,7,other_digit,3,Right,Sign-Language-Digits-Dataset\Dataset\7\IMG_4262.JPG,train
7_IMG_4273,7,other_digit,3,Right,Sign-Language-Digits-Dataset\Dataset\7\IMG_4273.JPG,train
7_IMG_4283,7,other_digit,3,Right,Sign-Language-Digits-Dataset\Dataset\7\IMG_4283.JPG,train
7_IMG_4293,7,other_digit,3,Right,Sign-Language-Digits-Dataset\Dataset\7\IMG_4293.JPG,train
7_IMG_4313,7,other_digit,3,Right,Sign-Language-Digits-Dataset\Dataset\7\IMG_4313.JPG,train
7_IMG_4324,7,other_digit,3,Right,Sign-Language-Digits-Dataset\Dataset\7\IMG_4324.JPG,train
7_IMG_4345,7,other_digit,3,Right,Sign-Language-Digits-Dataset\Dataset\7\IMG_4345.JPG,train
7_IMG_4355,7,other_digit,3,Right,Sign-Language-Digits-Dataset\Dataset\7\IMG_4355.JPG,train
7_IMG_4366,7,other_digit,3,Right,Sign-Language-Digits-Dataset\Dataset\7\IMG_4366.JPG,train
7_IMG_4388,7,other_digit,3,Right,Sign-Language-Digits-Dataset\Dataset\7\IMG_4388.JPG,train
7_IMG_4410,7,other_digit,3,Left,Sign-Language-Digits-Dataset\Dataset\7\IMG_4410.JPG,train
7_IMG_4420,7,other_digit,3,Right,Sign-Language-Digits-Dataset\Dataset\7\IMG_4420.JPG,train
7_IMG_4443,7,other_digit,3,Right,Sign-Language-Digits-Dataset\Dataset\7\IMG_4443.JPG,train
7_IMG_4473,7,other_digit,3,Right,Sign-Language-Digits-Dataset\Dataset\7\IMG_4473.JPG,train
7_IMG_4493,7,other_digit,3,Right,Sign-Language-Digits-Dataset\Dataset\7\IMG_4493.JPG,train
7_IMG_4513,7,other_digit,3,Right,Sign-Language-Digits-Dataset\Dataset\7\IMG_4513.JPG,train
7_IMG_4540,7,other_digit,3,Right,Sign-Language-Digits-Dataset\Dataset\7\IMG_4540.JPG,train
7_IMG_4571,7,other_digit,3,Right,Sign-Language-Digits-Dataset\Dataset\7\IMG_4571.JPG,train
7_IMG_4581,7,other_digit,3,Right,Sign-Language-Digits-Dataset\Dataset\7\IMG_4581.JPG,train
7_IMG_4591,7,other_digit,3,Right,Sign-Language-Digits-Dataset\Dataset\7\IMG_4591.JPG,train
7_IMG_4601,7,other_digit,3,Right,Sign-Language-Digits-Dataset\Dataset\7\IMG_4601.JPG,train
7_IMG_4611,7,other_digit,3,Right,Sign-Language-Digits-Dataset\Dataset\7\IMG_4611.JPG,train
7_IMG_4621,7,other_digit,3,Right,Sign-Language-Digits-Dataset\Dataset\7\IMG_4621.JPG,train
7_IMG_4631,7,other_digit,3,Right,Sign-Language-Digits-Dataset\Dataset\7\IMG_4631.JPG,train
7_IMG_4641,7,other_digit,3,Right,Sign-Language-Digits-Dataset\Dataset\7\IMG_4641.JPG,train
7_IMG_4651,7,other_digit,3,Right,Sign-Language-Digits-Dataset\Dataset\7\IMG_4651.JPG,train
7_IMG_4681,7,other_digit,3,Right,Sign-Language-Digits-Dataset\Dataset\7\IMG_4681.JPG,train
7_IMG_4691,7,other_digit,3,Right,Sign-Language-Digits-Dataset\Dataset\7\IMG_4691.JPG,train
7_IMG_4712,7,other_digit,3,Right,Sign-Language-Digits-Dataset\Dataset\7\IMG_4712.JPG,train
7_IMG_4742,7,other_digit,3,Right,Sign-Language-Digits-Dataset\Dataset\7\IMG_4742.JPG,train
7_IMG_4752,7,other_digit,3,Right,Sign-Language-Digits-Dataset\Dataset\7\IMG_4752.JPG,train
7_IMG_4762,7,other_digit,3,Right,Sign-Language-Digits-Dataset\Dataset\7\IMG_4762.JPG,train
7_IMG_4772,7,other_digit,3,Right,Sign-Language-Digits-Dataset\Dataset\7\IMG_4772.JPG,train
7_IMG_4793,7,other_digit,3,Right,Sign-Language-Digits-Dataset\Dataset\7\IMG_4793.JPG,train
7_IMG_4823,7,other_digit,3,Right,Sign-Language-Digits-Dataset\Dataset\7\IMG_4823.JPG,train
7_IMG_4843,7,other_digit,3,Right,Sign-Language-Digits-Dataset\Dataset\7\IMG_4843.JPG,train
7_IMG_4873,7,other_digit,3,Right,Sign-Language-Digits-Dataset\Dataset\7\IMG_4873.JPG,train
7_IMG_4903,7,other_digit,3,Right,Sign-Language-Digits-Dataset\Dataset\7\IMG_4903.JPG,train
7_IMG_4913,7,other_digit,3,Right,Sign-Language-Digits-Dataset\Dataset\7\IMG_4913.JPG,train
7_IMG_4933,7,other_digit,3,Right,Sign-Language-Digits-Dataset\Dataset\7\IMG_4933.JPG,train
7_IMG_4943,7,other_digit,3,Right,Sign-Language-Digits-Dataset\Dataset\7\IMG_4943.JPG,train
7_IMG_4952,7,other_digit,3,Right,Sign-Language-Digits-Dataset\Dataset\7\IMG_4952.JPG,train
